id,loan_paid_back
594149,0.77
594150,0.97
594151,0.94
594152,0.98
594153,0.98
594154,0.93
594155,0.071
594156,0.86
594157,0.88
594158,0.85
594159,0.91
594160,0.91
594161,0.97
594162,0.99
594163,0.96
594164,0.8
594165,0.015
594166,0.99
594167,0.95
594168,0.93
594169,0.87
594170,0.92
594171,0.94
594172,0.0088
594173,0.011
594174,0.96
594175,0.096
594176,0.94
594177,0.85
594178,0.85
594179,0.88
594180,0.93
594181,0.91
594182,0.92
594183,0.0055
594184,0.96
594185,0.96
594186,0.94
594187,0.0034
594188,0.96
594189,1.0
594190,0.56
594191,0.97
594192,0.95
594193,0.92
594194,0.85
594195,0.92
594196,0.93
594197,0.73
594198,0.78
594199,0.96
594200,0.94
594201,0.89
594202,0.039
594203,0.99
594204,0.94
594205,0.86
594206,0.95
594207,0.52
594208,0.026
594209,0.94
594210,0.97
594211,0.94
594212,0.94
594213,0.07
594214,0.93
594215,0.92
594216,0.98
594217,0.93
594218,0.74
594219,0.96
594220,0.96
594221,0.99
594222,0.73
594223,0.94
594224,0.98
594225,0.94
594226,0.99
594227,0.92
594228,0.95
594229,0.87
594230,0.96
594231,0.91
594232,0.96
594233,0.96
594234,0.062
594235,0.61
594236,0.92
594237,0.85
594238,0.96
594239,0.93
594240,0.97
594241,0.0094
594242,0.97
594243,0.82
594244,0.91
594245,0.026
594246,0.46
594247,0.92
594248,0.95
594249,0.98
594250,0.044
594251,0.93
594252,0.97
594253,0.021
594254,0.97
594255,0.89
594256,0.99
594257,0.98
594258,0.88
594259,0.85
594260,0.18
594261,0.9
594262,0.76
594263,0.94
594264,0.91
594265,0.94
594266,0.97
594267,0.96
594268,0.9
594269,0.071
594270,0.8
594271,0.94
594272,0.92
594273,0.084
594274,0.036
594275,0.93
594276,0.98
594277,0.97
594278,0.97
594279,0.95
594280,0.88
594281,0.69
594282,0.87
594283,0.82
594284,0.91
594285,0.91
594286,0.97
594287,0.94
594288,0.014
594289,0.93
594290,0.0067
594291,0.77
594292,0.85
594293,0.00092
594294,0.99
594295,0.91
594296,0.98
594297,0.97
594298,0.93
594299,0.69
594300,0.93
594301,0.99
594302,0.91
594303,0.96
594304,1.0
594305,0.95
594306,0.91
594307,0.96
594308,1.0
594309,0.93
594310,0.95
594311,0.95
594312,0.96
594313,0.86
594314,0.85
594315,0.95
594316,0.58
594317,0.99
594318,0.031
594319,0.84
594320,0.94
594321,0.9
594322,0.89
594323,0.94
594324,0.94
594325,0.93
594326,0.77
594327,0.97
594328,0.059
594329,0.99
594330,0.96
594331,0.98
594332,0.91
594333,0.97
594334,0.0081
594335,0.97
594336,0.9
594337,0.73
594338,0.9
594339,0.94
594340,1.0
594341,0.75
594342,0.59
594343,0.97
594344,0.38
594345,0.9
594346,0.98
594347,0.97
594348,0.97
594349,0.95
594350,0.76
594351,0.95
594352,0.97
594353,0.44
594354,0.031
594355,0.96
594356,0.95
594357,0.93
594358,0.73
594359,0.93
594360,0.01
594361,0.8
594362,0.043
594363,0.96
594364,0.99
594365,0.98
594366,0.85
594367,0.92
594368,0.92
594369,0.87
594370,0.76
594371,0.97
594372,0.9
594373,0.82
594374,0.81
594375,0.024
594376,0.86
594377,0.9
594378,0.9
594379,0.84
594380,0.96
594381,0.92
594382,0.86
594383,0.29
594384,0.9
594385,0.92
594386,0.0059
594387,0.89
594388,0.94
594389,0.96
594390,0.9
594391,0.95
594392,0.96
594393,0.98
594394,0.96
594395,0.012
594396,0.97
594397,0.99
594398,0.96
594399,0.96
594400,0.96
594401,0.98
594402,0.0079
594403,0.87
594404,0.044
594405,0.81
594406,0.96
594407,0.83
594408,0.87
594409,0.9
594410,0.64
594411,0.97
594412,0.95
594413,0.96
594414,0.59
594415,0.97
594416,0.68
594417,0.61
594418,0.93
594419,0.027
594420,0.96
594421,0.87
594422,0.11
594423,0.86
594424,0.76
594425,0.91
594426,0.88
594427,0.9
594428,0.94
594429,0.54
594430,0.94
594431,0.8
594432,0.92
594433,0.96
594434,0.95
594435,0.9
594436,1.0
594437,0.87
594438,0.22
594439,1.0
594440,0.98
594441,0.95
594442,0.016
594443,0.89
594444,0.94
594445,0.85
594446,0.91
594447,0.96
594448,0.79
594449,0.89
594450,0.97
594451,0.88
594452,0.93
594453,0.95
594454,0.88
594455,0.55
594456,0.93
594457,0.88
594458,0.82
594459,0.95
594460,0.034
594461,0.99
594462,0.95
594463,0.95
594464,0.94
594465,0.95
594466,0.95
594467,0.48
594468,0.82
594469,0.97
594470,0.71
594471,0.86
594472,0.76
594473,0.92
594474,0.93
594475,0.63
594476,0.99
594477,0.96
594478,0.063
594479,0.93
594480,0.47
594481,0.88
594482,0.96
594483,0.97
594484,0.89
594485,0.99
594486,0.91
594487,0.96
594488,0.77
594489,0.86
594490,0.96
594491,0.96
594492,0.74
594493,0.94
594494,0.95
594495,0.94
594496,0.96
594497,0.9
594498,0.8
594499,0.92
594500,0.95
594501,0.85
594502,0.92
594503,0.97
594504,0.84
594505,0.0049
594506,0.71
594507,0.97
594508,0.97
594509,0.89
594510,0.64
594511,0.92
594512,0.64
594513,0.99
594514,0.92
594515,0.93
594516,0.24
594517,0.91
594518,0.6
594519,0.93
594520,0.7
594521,0.97
594522,0.8
594523,0.91
594524,0.93
594525,0.9
594526,0.94
594527,0.018
594528,0.11
594529,0.92
594530,0.98
594531,0.97
594532,0.92
594533,0.95
594534,0.87
594535,0.76
594536,0.92
594537,0.98
594538,0.96
594539,0.96
594540,0.99
594541,0.86
594542,0.82
594543,0.14
594544,0.98
594545,0.85
594546,0.92
594547,0.89
594548,0.5
594549,0.91
594550,0.23
594551,0.86
594552,0.97
594553,0.92
594554,0.91
594555,0.93
594556,0.97
594557,0.94
594558,0.95
594559,0.89
594560,0.89
594561,0.97
594562,0.96
594563,0.9
594564,0.99
594565,0.97
594566,0.97
594567,0.9
594568,0.93
594569,0.97
594570,0.038
594571,0.94
594572,0.86
594573,0.77
594574,0.91
594575,0.92
594576,0.82
594577,0.98
594578,0.74
594579,0.95
594580,0.13
594581,0.85
594582,0.97
594583,0.86
594584,0.92
594585,0.84
594586,0.93
594587,0.89
594588,0.96
594589,0.97
594590,0.96
594591,0.82
594592,0.94
594593,0.75
594594,0.045
594595,0.79
594596,0.67
594597,0.89
594598,0.78
594599,0.92
594600,0.92
594601,0.11
594602,0.96
594603,0.95
594604,1.0
594605,0.91
594606,0.97
594607,0.95
594608,0.95
594609,0.94
594610,0.97
594611,0.97
594612,0.97
594613,0.93
594614,0.95
594615,0.88
594616,0.92
594617,0.85
594618,0.96
594619,0.96
594620,0.92
594621,0.9
594622,0.98
594623,0.23
594624,0.98
594625,0.92
594626,0.95
594627,0.96
594628,0.96
594629,0.0059
594630,0.91
594631,0.98
594632,0.95
594633,0.64
594634,0.35
594635,0.058
594636,0.86
594637,0.93
594638,0.95
594639,0.98
594640,0.99
594641,0.91
594642,0.96
594643,0.97
594644,0.91
594645,0.6
594646,0.86
594647,0.92
594648,0.94
594649,0.98
594650,0.9
594651,0.69
594652,0.6
594653,0.82
594654,0.81
594655,0.037
594656,0.95
594657,0.79
594658,0.88
594659,1.0
594660,0.9
594661,0.97
594662,0.95
594663,0.96
594664,0.98
594665,0.059
594666,0.77
594667,0.99
594668,0.48
594669,0.97
594670,0.88
594671,0.94
594672,0.91
594673,0.051
594674,0.81
594675,0.83
594676,0.04
594677,0.9
594678,0.98
594679,0.031
594680,0.96
594681,0.93
594682,0.96
594683,0.99
594684,0.93
594685,0.066
594686,0.94
594687,0.87
594688,0.98
594689,0.9
594690,0.94
594691,0.97
594692,0.92
594693,0.63
594694,0.93
594695,0.99
594696,0.96
594697,0.94
594698,0.99
594699,0.16
594700,0.74
594701,0.93
594702,0.94
594703,0.96
594704,0.84
594705,0.94
594706,0.043
594707,0.081
594708,0.98
594709,0.065
594710,0.96
594711,0.95
594712,0.64
594713,0.14
594714,0.99
594715,0.96
594716,0.83
594717,0.061
594718,0.92
594719,0.96
594720,0.85
594721,0.97
594722,0.97
594723,0.99
594724,0.017
594725,0.99
594726,0.89
594727,0.82
594728,0.065
594729,0.95
594730,0.96
594731,0.87
594732,0.97
594733,0.81
594734,0.026
594735,0.91
594736,0.99
594737,0.99
594738,0.11
594739,0.97
594740,0.043
594741,0.95
594742,0.86
594743,0.88
594744,0.89
594745,0.93
594746,0.92
594747,0.87
594748,0.96
594749,0.94
594750,0.025
594751,0.99
594752,0.0094
594753,0.99
594754,0.058
594755,0.65
594756,0.76
594757,0.96
594758,0.96
594759,0.71
594760,0.96
594761,0.96
594762,0.9
594763,0.92
594764,0.75
594765,0.99
594766,0.97
594767,0.92
594768,0.97
594769,0.9
594770,0.89
594771,0.98
594772,0.89
594773,0.96
594774,0.69
594775,0.96
594776,0.97
594777,0.91
594778,0.017
594779,0.95
594780,0.97
594781,0.95
594782,0.78
594783,0.89
594784,0.94
594785,0.12
594786,0.031
594787,0.023
594788,0.97
594789,0.92
594790,0.94
594791,0.95
594792,0.97
594793,0.11
594794,0.98
594795,0.48
594796,0.92
594797,0.91
594798,0.98
594799,0.85
594800,0.98
594801,0.96
594802,0.92
594803,0.013
594804,0.98
594805,0.059
594806,0.88
594807,0.014
594808,0.91
594809,0.94
594810,0.41
594811,0.83
594812,0.9
594813,0.0021
594814,0.98
594815,0.98
594816,0.99
594817,0.96
594818,0.93
594819,0.73
594820,0.64
594821,0.99
594822,0.81
594823,0.89
594824,0.97
594825,0.78
594826,0.0092
594827,0.75
594828,0.92
594829,0.97
594830,0.82
594831,0.92
594832,0.15
594833,0.94
594834,0.88
594835,0.94
594836,0.87
594837,0.74
594838,0.93
594839,0.91
594840,0.9
594841,0.9
594842,0.95
594843,0.16
594844,0.85
594845,0.87
594846,0.99
594847,0.88
594848,0.48
594849,0.97
594850,0.98
594851,0.88
594852,0.96
594853,0.95
594854,0.92
594855,0.88
594856,1.0
594857,0.92
594858,0.44
594859,0.95
594860,0.97
594861,0.77
594862,0.89
594863,0.74
594864,0.88
594865,0.95
594866,0.9
594867,0.71
594868,0.91
594869,0.22
594870,0.79
594871,0.97
594872,0.96
594873,0.95
594874,0.95
594875,0.27
594876,0.99
594877,0.73
594878,0.65
594879,0.96
594880,0.78
594881,0.97
594882,0.99
594883,0.97
594884,0.96
594885,0.94
594886,0.016
594887,0.94
594888,0.97
594889,0.92
594890,0.95
594891,0.98
594892,0.93
594893,0.85
594894,0.97
594895,0.94
594896,0.96
594897,0.9
594898,0.034
594899,0.73
594900,0.92
594901,0.69
594902,0.87
594903,0.99
594904,0.91
594905,0.97
594906,0.92
594907,0.96
594908,0.02
594909,0.012
594910,0.84
594911,0.98
594912,0.96
594913,0.99
594914,0.97
594915,0.99
594916,0.88
594917,0.75
594918,0.99
594919,0.94
594920,0.88
594921,0.9
594922,0.15
594923,0.93
594924,0.92
594925,0.92
594926,0.99
594927,0.94
594928,0.054
594929,0.97
594930,0.94
594931,0.037
594932,0.97
594933,0.91
594934,0.97
594935,0.91
594936,0.032
594937,0.93
594938,0.94
594939,0.92
594940,0.016
594941,0.91
594942,0.98
594943,0.92
594944,0.97
594945,0.9
594946,0.39
594947,0.5
594948,0.9
594949,0.87
594950,0.073
594951,0.019
594952,0.92
594953,0.97
594954,0.96
594955,0.96
594956,0.96
594957,0.75
594958,0.9
594959,0.93
594960,0.94
594961,0.99
594962,0.96
594963,0.88
594964,0.96
594965,0.93
594966,0.96
594967,0.023
594968,0.93
594969,0.93
594970,0.93
594971,0.93
594972,0.96
594973,0.49
594974,0.96
594975,0.0085
594976,0.87
594977,0.93
594978,0.89
594979,0.93
594980,0.95
594981,0.89
594982,0.94
594983,0.98
594984,0.95
594985,0.97
594986,0.85
594987,0.78
594988,0.91
594989,0.8
594990,0.74
594991,0.94
594992,0.95
594993,0.92
594994,0.96
594995,1.0
594996,0.98
594997,0.071
594998,0.017
594999,0.97
595000,0.96
595001,0.91
595002,0.93
595003,0.86
595004,0.98
595005,0.93
595006,0.95
595007,0.96
595008,0.94
595009,0.89
595010,0.89
595011,0.84
595012,0.91
595013,0.58
595014,0.89
595015,0.9
595016,0.93
595017,0.95
595018,0.97
595019,0.95
595020,0.87
595021,0.97
595022,0.85
595023,0.96
595024,0.93
595025,0.97
595026,0.76
595027,0.95
595028,0.87
595029,0.94
595030,0.24
595031,0.93
595032,0.93
595033,0.91
595034,0.94
595035,0.94
595036,0.59
595037,0.98
595038,0.77
595039,0.61
595040,0.97
595041,0.83
595042,0.9
595043,0.66
595044,0.38
595045,0.98
595046,0.97
595047,0.87
595048,0.91
595049,0.88
595050,0.34
595051,0.95
595052,0.97
595053,0.83
595054,0.69
595055,0.93
595056,0.88
595057,0.068
595058,0.96
595059,0.96
595060,0.94
595061,0.94
595062,0.98
595063,0.73
595064,0.99
595065,0.94
595066,0.95
595067,0.95
595068,0.96
595069,0.55
595070,0.95
595071,0.68
595072,0.95
595073,0.97
595074,0.73
595075,0.012
595076,0.22
595077,0.94
595078,0.74
595079,0.94
595080,0.43
595081,0.12
595082,0.87
595083,0.96
595084,0.94
595085,0.86
595086,0.84
595087,0.085
595088,0.97
595089,0.86
595090,0.075
595091,0.85
595092,0.069
595093,0.57
595094,0.92
595095,0.95
595096,0.96
595097,0.94
595098,0.94
595099,0.96
595100,0.68
595101,0.98
595102,0.053
595103,0.99
595104,0.99
595105,0.96
595106,0.49
595107,0.66
595108,0.95
595109,0.91
595110,0.86
595111,0.017
595112,0.96
595113,0.93
595114,0.91
595115,0.88
595116,0.032
595117,0.98
595118,0.99
595119,0.79
595120,0.41
595121,0.88
595122,0.94
595123,0.98
595124,0.96
595125,0.94
595126,0.91
595127,0.98
595128,0.97
595129,0.96
595130,0.93
595131,0.93
595132,0.58
595133,0.95
595134,0.01
595135,0.72
595136,0.95
595137,0.93
595138,0.012
595139,0.94
595140,0.99
595141,0.97
595142,0.91
595143,0.017
595144,0.91
595145,0.98
595146,0.13
595147,0.96
595148,0.97
595149,0.86
595150,0.73
595151,0.81
595152,0.97
595153,0.98
595154,0.83
595155,0.99
595156,0.97
595157,0.97
595158,0.93
595159,0.05
595160,0.9
595161,0.95
595162,0.93
595163,0.026
595164,0.47
595165,0.99
595166,0.89
595167,0.93
595168,0.88
595169,0.97
595170,0.91
595171,0.95
595172,0.92
595173,0.13
595174,0.98
595175,0.86
595176,0.88
595177,0.86
595178,0.89
595179,1.0
595180,0.43
595181,0.88
595182,0.93
595183,0.41
595184,0.96
595185,0.92
595186,0.91
595187,0.91
595188,0.82
595189,0.98
595190,0.035
595191,0.39
595192,0.62
595193,0.92
595194,0.95
595195,0.81
595196,0.92
595197,0.89
595198,0.98
595199,0.55
595200,0.99
595201,0.99
595202,0.039
595203,0.76
595204,0.96
595205,0.96
595206,0.15
595207,0.89
595208,0.78
595209,0.9
595210,0.97
595211,0.78
595212,0.88
595213,0.92
595214,0.99
595215,0.92
595216,0.9
595217,0.99
595218,0.84
595219,0.67
595220,0.97
595221,0.91
595222,0.95
595223,0.94
595224,0.93
595225,0.87
595226,0.93
595227,0.7
595228,0.83
595229,0.89
595230,0.94
595231,0.91
595232,0.93
595233,0.81
595234,0.99
595235,0.91
595236,0.95
595237,0.21
595238,0.092
595239,0.97
595240,0.95
595241,0.081
595242,0.96
595243,0.95
595244,0.82
595245,0.92
595246,0.14
595247,0.028
595248,0.025
595249,0.96
595250,0.017
595251,0.95
595252,0.87
595253,0.92
595254,0.93
595255,0.9
595256,0.99
595257,0.95
595258,0.87
595259,0.92
595260,0.99
595261,0.92
595262,0.94
595263,0.95
595264,0.99
595265,0.78
595266,0.99
595267,0.98
595268,0.97
595269,0.95
595270,0.95
595271,0.022
595272,0.89
595273,0.91
595274,0.0064
595275,0.96
595276,0.96
595277,0.74
595278,0.94
595279,0.96
595280,0.89
595281,0.98
595282,0.94
595283,0.95
595284,0.87
595285,0.94
595286,0.93
595287,0.37
595288,0.9
595289,0.9
595290,0.7
595291,0.99
595292,0.99
595293,0.93
595294,0.92
595295,0.97
595296,0.95
595297,0.95
595298,0.88
595299,0.94
595300,0.026
595301,0.9
595302,0.93
595303,0.26
595304,0.92
595305,0.81
595306,0.94
595307,0.72
595308,0.0035
595309,0.93
595310,0.91
595311,0.92
595312,0.93
595313,0.94
595314,0.81
595315,0.79
595316,0.66
595317,1.0
595318,0.95
595319,0.89
595320,0.89
595321,0.97
595322,0.93
595323,0.9
595324,0.9
595325,0.96
595326,0.94
595327,0.96
595328,0.022
595329,0.93
595330,0.95
595331,0.97
595332,0.89
595333,0.0052
595334,0.78
595335,0.95
595336,0.99
595337,0.98
595338,0.042
595339,0.81
595340,0.98
595341,0.97
595342,0.96
595343,0.013
595344,0.97
595345,0.88
595346,0.95
595347,0.96
595348,0.92
595349,0.99
595350,0.95
595351,0.93
595352,0.96
595353,0.99
595354,0.89
595355,0.9
595356,0.97
595357,0.95
595358,0.8
595359,0.93
595360,0.96
595361,0.91
595362,0.96
595363,0.29
595364,0.11
595365,0.97
595366,0.024
595367,0.7
595368,0.88
595369,0.053
595370,0.92
595371,0.95
595372,0.94
595373,0.99
595374,0.86
595375,0.81
595376,0.023
595377,0.92
595378,0.98
595379,0.95
595380,0.97
595381,0.82
595382,0.82
595383,0.95
595384,0.99
595385,0.97
595386,0.99
595387,0.91
595388,0.97
595389,0.99
595390,0.02
595391,0.92
595392,0.97
595393,0.88
595394,0.96
595395,0.93
595396,0.99
595397,0.94
595398,0.91
595399,0.96
595400,0.96
595401,0.91
595402,0.062
595403,0.93
595404,0.97
595405,0.91
595406,0.88
595407,0.99
595408,0.93
595409,0.0091
595410,0.93
595411,0.93
595412,0.96
595413,0.86
595414,0.91
595415,0.98
595416,0.9
595417,0.88
595418,0.71
595419,0.98
595420,0.95
595421,0.91
595422,0.94
595423,0.0021
595424,0.99
595425,0.63
595426,0.093
595427,0.99
595428,0.96
595429,0.25
595430,0.88
595431,0.95
595432,0.4
595433,0.88
595434,0.97
595435,0.93
595436,0.9
595437,0.98
595438,0.97
595439,0.0039
595440,0.99
595441,0.81
595442,0.93
595443,0.067
595444,0.94
595445,0.97
595446,0.84
595447,0.97
595448,0.95
595449,0.96
595450,0.98
595451,0.96
595452,0.94
595453,0.91
595454,0.98
595455,0.98
595456,0.9
595457,0.98
595458,0.9
595459,0.97
595460,0.75
595461,0.96
595462,0.95
595463,0.98
595464,0.94
595465,0.88
595466,0.97
595467,0.7
595468,0.88
595469,0.9
595470,0.39
595471,0.96
595472,0.91
595473,0.96
595474,0.99
595475,0.04
595476,0.11
595477,0.81
595478,0.95
595479,0.87
595480,0.95
595481,0.97
595482,0.13
595483,0.94
595484,0.96
595485,0.97
595486,0.99
595487,0.58
595488,0.97
595489,0.026
595490,0.73
595491,0.93
595492,0.64
595493,0.95
595494,0.84
595495,0.96
595496,0.033
595497,0.98
595498,0.96
595499,0.96
595500,0.98
595501,0.9
595502,0.98
595503,0.97
595504,0.93
595505,0.96
595506,0.87
595507,0.86
595508,0.069
595509,0.11
595510,0.013
595511,0.023
595512,0.91
595513,0.99
595514,0.93
595515,0.94
595516,0.97
595517,0.94
595518,0.88
595519,0.023
595520,0.75
595521,0.99
595522,0.97
595523,0.95
595524,0.79
595525,0.046
595526,0.94
595527,0.8
595528,0.19
595529,0.72
595530,0.96
595531,0.98
595532,0.97
595533,0.93
595534,0.85
595535,0.48
595536,0.94
595537,0.91
595538,0.0014
595539,0.2
595540,0.13
595541,0.98
595542,0.98
595543,0.96
595544,0.91
595545,0.98
595546,0.28
595547,0.95
595548,0.88
595549,0.99
595550,0.98
595551,0.0035
595552,0.96
595553,0.85
595554,0.98
595555,0.94
595556,0.95
595557,0.87
595558,0.58
595559,0.99
595560,0.12
595561,0.96
595562,1.0
595563,0.87
595564,0.93
595565,0.97
595566,0.75
595567,0.92
595568,0.97
595569,0.99
595570,0.95
595571,0.59
595572,1.0
595573,0.93
595574,0.92
595575,0.82
595576,0.9
595577,0.77
595578,0.85
595579,0.93
595580,0.91
595581,0.93
595582,0.88
595583,0.99
595584,0.95
595585,0.59
595586,0.2
595587,0.89
595588,0.89
595589,0.095
595590,0.94
595591,0.11
595592,0.0065
595593,0.93
595594,0.88
595595,0.76
595596,0.99
595597,0.91
595598,0.96
595599,0.94
595600,0.027
595601,0.94
595602,0.99
595603,0.94
595604,0.9
595605,0.94
595606,0.96
595607,0.96
595608,0.98
595609,0.7
595610,0.9
595611,0.99
595612,0.9
595613,0.92
595614,0.97
595615,0.9
595616,0.98
595617,0.022
595618,0.57
595619,0.97
595620,0.021
595621,0.63
595622,0.91
595623,0.99
595624,0.98
595625,0.031
595626,0.97
595627,0.97
595628,0.34
595629,0.95
595630,0.91
595631,0.98
595632,0.97
595633,0.98
595634,0.86
595635,0.88
595636,0.99
595637,0.99
595638,0.99
595639,0.97
595640,0.98
595641,0.93
595642,0.96
595643,0.93
595644,0.94
595645,0.94
595646,0.97
595647,0.91
595648,0.91
595649,0.97
595650,0.94
595651,0.94
595652,0.77
595653,0.46
595654,0.93
595655,0.012
595656,0.97
595657,0.96
595658,0.036
595659,0.96
595660,0.94
595661,0.97
595662,0.99
595663,0.97
595664,0.95
595665,0.76
595666,0.94
595667,0.12
595668,0.99
595669,0.98
595670,0.92
595671,0.13
595672,0.98
595673,0.6
595674,0.98
595675,0.92
595676,0.83
595677,0.99
595678,0.91
595679,0.9
595680,0.97
595681,0.9
595682,0.97
595683,0.98
595684,0.93
595685,0.99
595686,0.98
595687,0.81
595688,0.96
595689,0.99
595690,0.97
595691,0.96
595692,0.024
595693,0.83
595694,0.9
595695,0.99
595696,0.98
595697,0.9
595698,0.9
595699,0.97
595700,0.99
595701,0.028
595702,0.84
595703,0.014
595704,0.91
595705,0.9
595706,0.94
595707,0.97
595708,0.94
595709,0.92
595710,0.0036
595711,0.83
595712,0.78
595713,0.97
595714,0.0036
595715,0.99
595716,0.95
595717,0.79
595718,0.97
595719,0.98
595720,0.95
595721,0.91
595722,0.95
595723,0.96
595724,0.98
595725,0.079
595726,0.96
595727,0.97
595728,0.96
595729,0.78
595730,0.89
595731,0.11
595732,0.7
595733,0.96
595734,0.0099
595735,0.98
595736,0.94
595737,0.97
595738,0.86
595739,0.95
595740,0.87
595741,0.99
595742,0.96
595743,0.97
595744,0.96
595745,0.88
595746,0.95
595747,0.93
595748,0.0077
595749,0.95
595750,0.95
595751,0.96
595752,0.94
595753,0.074
595754,0.91
595755,0.91
595756,0.84
595757,0.83
595758,0.71
595759,0.65
595760,0.96
595761,0.67
595762,0.81
595763,0.83
595764,0.98
595765,0.64
595766,0.029
595767,0.86
595768,0.92
595769,1.0
595770,0.019
595771,0.085
595772,0.97
595773,0.96
595774,0.79
595775,0.86
595776,0.71
595777,0.95
595778,0.91
595779,0.94
595780,0.99
595781,0.96
595782,0.82
595783,0.95
595784,0.98
595785,0.81
595786,0.95
595787,0.072
595788,0.97
595789,0.67
595790,0.95
595791,0.86
595792,0.91
595793,0.9
595794,0.95
595795,0.99
595796,0.98
595797,0.95
595798,0.9
595799,0.88
595800,0.96
595801,0.95
595802,0.95
595803,0.94
595804,0.99
595805,0.98
595806,0.92
595807,0.94
595808,0.27
595809,0.97
595810,0.92
595811,0.75
595812,0.92
595813,0.67
595814,0.69
595815,0.98
595816,0.98
595817,0.96
595818,0.8
595819,0.68
595820,0.92
595821,0.92
595822,0.96
595823,0.91
595824,0.61
595825,0.0083
595826,0.96
595827,0.96
595828,0.03
595829,0.99
595830,0.89
595831,0.96
595832,0.85
595833,0.77
595834,0.96
595835,0.93
595836,0.94
595837,0.88
595838,0.88
595839,0.93
595840,0.96
595841,0.98
595842,0.98
595843,0.95
595844,0.96
595845,0.96
595846,0.95
595847,0.87
595848,0.015
595849,0.53
595850,0.99
595851,0.96
595852,0.94
595853,0.041
595854,0.94
595855,0.88
595856,0.95
595857,0.94
595858,0.69
595859,0.019
595860,0.95
595861,0.98
595862,0.92
595863,0.88
595864,0.97
595865,0.83
595866,0.79
595867,0.93
595868,0.96
595869,0.93
595870,0.97
595871,0.97
595872,0.86
595873,0.93
595874,0.96
595875,0.94
595876,0.96
595877,0.0044
595878,0.92
595879,0.98
595880,0.0026
595881,0.96
595882,0.94
595883,0.99
595884,0.97
595885,0.97
595886,0.78
595887,0.99
595888,0.92
595889,0.85
595890,0.88
595891,0.98
595892,0.94
595893,0.95
595894,0.6
595895,0.92
595896,0.86
595897,0.84
595898,0.96
595899,0.99
595900,0.92
595901,0.26
595902,0.97
595903,0.91
595904,0.96
595905,0.92
595906,0.87
595907,0.72
595908,0.86
595909,0.69
595910,0.87
595911,0.98
595912,0.97
595913,0.8
595914,0.97
595915,0.97
595916,0.61
595917,0.99
595918,0.9
595919,0.21
595920,0.95
595921,0.96
595922,0.97
595923,0.89
595924,0.044
595925,0.048
595926,0.94
595927,0.049
595928,0.97
595929,0.97
595930,0.97
595931,0.98
595932,0.93
595933,0.92
595934,0.96
595935,0.97
595936,0.9
595937,0.92
595938,0.97
595939,0.042
595940,0.98
595941,0.92
595942,0.91
595943,0.82
595944,0.95
595945,0.88
595946,0.86
595947,0.97
595948,0.95
595949,0.97
595950,0.92
595951,0.93
595952,0.92
595953,0.92
595954,0.86
595955,0.96
595956,0.91
595957,0.96
595958,0.97
595959,0.95
595960,0.95
595961,0.95
595962,0.87
595963,0.083
595964,0.97
595965,0.95
595966,0.93
595967,0.85
595968,0.99
595969,0.044
595970,0.95
595971,0.88
595972,0.9
595973,0.77
595974,0.061
595975,0.92
595976,0.95
595977,0.88
595978,0.84
595979,0.92
595980,0.87
595981,0.98
595982,0.95
595983,0.92
595984,0.97
595985,0.98
