id,loan_paid_back
594544,0.0165
594545,0.1375
594546,0.0694
594547,0.0994
594548,0.5449
594549,0.0873
594550,0.6794
594551,0.2305
594552,0.0236
594553,0.0665
594554,0.0747
594555,0.0566
594556,0.0191
594557,0.046
594558,0.0378
594559,0.102
594560,0.0952
594561,0.0325
594562,0.0339
594563,0.0974
594564,0.0014
594565,0.022
594566,0.0201
594567,0.0908
594568,0.0544
594569,0.019
594570,0.9482
594571,0.0538
594572,0.2168
594573,0.2363
594574,0.1108
594575,0.1095
594576,0.1904
594577,0.018
594578,0.2611
594579,0.0389
594580,0.8011
594581,0.1584
594582,0.0188
594583,0.142
594584,0.0681
594585,0.1609
594586,0.0587
594587,0.1085
594588,0.0289
594589,0.018
594590,0.0307
594591,0.2891
594592,0.0508
594593,0.2534
594594,0.9386
594595,0.3063
594596,0.3394
594597,0.1146
594598,0.2414
594599,0.0691
594600,0.0692
594601,0.8106
594602,0.0295
594603,0.0406
594604,0.0032
594605,0.0889
594606,0.0204
594607,0.0392
594608,0.0342
594609,0.0476
594610,0.0225
594611,0.0227
594612,0.028
594613,0.0538
594614,0.0625
594615,0.1146
594616,0.0729
594617,0.1584
594618,0.0354
594619,0.0373
594620,0.0604
594621,0.1337
594622,0.0201
594623,0.8227
594624,0.0222
594625,0.0732
594626,0.044
594627,0.029
594628,0.0345
594629,0.9963
594630,0.1254
594631,0.0139
594632,0.0436
594633,0.3786
594634,0.5441
594635,0.907
594636,0.1401
594637,0.0656
594638,0.0425
594639,0.0198
594640,0.0099
594641,0.0858
594642,0.0276
594643,0.0216
594644,0.0778
594645,0.5763
594646,0.1326
594647,0.1283
594648,0.056
594649,0.0196
594650,0.0977
594651,0.3328
594652,0.4196
594653,0.1771
594654,0.1813
594655,0.9637
594656,0.0367
594657,0.3132
594658,0.1879
594659,0.0042
594660,0.143
594661,0.0285
594662,0.046
594663,0.032
594664,0.0154
594665,0.8984
594666,0.2132
594667,0.0174
594668,0.6014
594669,0.0188
594670,0.1053
594671,0.0434
594672,0.0883
594673,0.9535
594674,0.2803
594675,0.275
594676,0.9411
594677,0.1554
594678,0.0199
594679,0.9764
594680,0.0327
594681,0.0614
594682,0.0273
594683,0.0043
594684,0.0587
594685,0.9009
594686,0.0465
594687,0.1208
594688,0.0197
594689,0.1312
594690,0.048
594691,0.0194
594692,0.0689
594693,0.4204
594694,0.0515
594695,0.0175
594696,0.026
594697,0.0559
594698,0.0106
594699,0.7122
594700,0.2668
594701,0.0619
594702,0.0518
594703,0.037
594704,0.1588
594705,0.0471
594706,0.929
594707,0.8641
594708,0.0058
594709,0.8894
594710,0.0349
594711,0.0424
594712,0.3928
594713,0.7793
594714,0.0022
594715,0.026
594716,0.1668
594717,0.8989
594718,0.077
594719,0.0353
594720,0.1352
594721,0.0299
594722,0.0209
594723,0.0014
594724,0.9746
594725,0.0119
594726,0.1127
594727,0.187
594728,0.8872
594729,0.0353
594730,0.0305
594731,0.1231
594732,0.0267
594733,0.2066
594734,0.9609
594735,0.1369
594736,0.0043
594737,0.0093
594738,0.8146
594739,0.0234
594740,0.9289
594741,0.0378
594742,0.1315
594743,0.1059
594744,0.1065
594745,0.0642
594746,0.0685
594747,0.1077
594748,0.0372
594749,0.0471
594750,0.9775
594751,0.002
594752,0.9887
594753,0.0039
594754,0.9266
594755,0.3825
594756,0.255
594757,0.0303
594758,0.0296
594759,0.3306
594760,0.0282
594761,0.0328
594762,0.0854
594763,0.0669
594764,0.2674
594765,0.0128
594766,0.0217
594767,0.0692
594768,0.0215
594769,0.1027
594770,0.135
594771,0.0134
594772,0.1087
594773,0.0257
594774,0.4537
594775,0.0285
594776,0.0249
594777,0.0746
594778,0.9888
594779,0.0435
594780,0.0175
594781,0.0452
594782,0.2095
594783,0.1003
594784,0.0565
594785,0.8726
594786,0.9712
594787,0.9796
594788,0.018
594789,0.071
594790,0.0533
594791,0.0422
594792,0.0234
594793,0.8311
594794,0.0078
594795,0.5994
594796,0.0669
594797,0.0693
594798,0.0158
594799,0.1523
594800,0.0203
594801,0.0297
594802,0.0644
594803,0.9826
594804,0.0214
594805,0.9084
594806,0.1184
594807,0.9825
594808,0.0859
594809,0.0471
594810,0.6778
594811,0.1735
594812,0.0836
594813,0.9979
594814,0.0052
594815,0.0139
594816,0.0017
594817,0.031
594818,0.0546
594819,0.2835
594820,0.3797
594821,0.0106
594822,0.1917
594823,0.1007
594824,0.0232
594825,0.3492
594826,0.9883
594827,0.2477
594828,0.0656
594829,0.023
594830,0.1848
594831,0.0762
594832,0.7927
594833,0.045
594834,0.1565
594835,0.0458
594836,0.1159
594837,0.2625
594838,0.0591
594839,0.0837
594840,0.0984
594841,0.0882
594842,0.0482
594843,0.75
594844,0.1976
594845,0.1294
594846,0.0109
594847,0.1505
594848,0.3273
594849,0.0202
594850,0.0141
594851,0.1053
594852,0.0467
594853,0.0362
594854,0.0681
594855,0.1182
594856,0.0012
594857,0.1302
594858,0.3954
594859,0.0407
594860,0.0217
594861,0.2593
594862,0.1063
594863,0.4186
594864,0.1053
594865,0.0402
594866,0.0856
594867,0.3342
594868,0.0779
594869,0.6561
594870,0.2344
594871,0.0247
594872,0.0279
594873,0.0395
594874,0.0412
594875,0.5682
594876,0.0049
594877,0.2629
594878,0.4787
594879,0.0296
594880,0.212
594881,0.0197
594882,0.0091
594883,0.0193
594884,0.0548
594885,0.0516
594886,0.9792
594887,0.053
594888,0.0209
594889,0.064
594890,0.0468
594891,0.0144
594892,0.0594
594893,0.2119
594894,0.0199
594895,0.0725
594896,0.0357
594897,0.0856
594898,0.9457
594899,0.2855
594900,0.0676
594901,0.3136
594902,0.1249
594903,0.0075
594904,0.0773
594905,0.0246
594906,0.1266
594907,0.0389
594908,0.9731
594909,0.9846
594910,0.1662
594911,0.0175
594912,0.0362
594913,0.0139
594914,0.0282
594915,0.0018
594916,0.1575
594917,0.2848
594918,0.014
594919,0.0225
594920,0.1927
594921,0.1027
594922,0.7307
594923,0.0581
594924,0.0679
594925,0.1244
594926,0.0095
594927,0.0459
594928,0.9118
594929,0.0212
594930,0.0466
594931,0.9445
594932,0.0281
594933,0.113
594934,0.0184
594935,0.0796
594936,0.9714
594937,0.0587
594938,0.0515
594939,0.0693
594940,0.9783
594941,0.078
594942,0.0089
594943,0.0759
594944,0.023
594945,0.0987
594946,0.7524
594947,0.5859
594948,0.0961
594949,0.2061
594950,0.931
594951,0.9732
594952,0.1021
594953,0.022
594954,0.0378
594955,0.0549
594956,0.0317
594957,0.2942
594958,0.1312
594959,0.0966
594960,0.0421
594961,0.0033
594962,0.0265
594963,0.1131
594964,0.0304
594965,0.0929
594966,0.0325
594967,0.969
594968,0.0669
594969,0.0616
594970,0.058
594971,0.056
594972,0.0406
594973,0.6756
594974,0.0289
594975,0.9937
594976,0.1287
594977,0.0594
594978,0.108
594979,0.0625
594980,0.0357
594981,0.1616
594982,0.0449
594983,0.0136
594984,0.0368
594985,0.0216
594986,0.1533
594987,0.2114
594988,0.0841
594989,0.204
594990,0.2932
594991,0.0554
594992,0.038
594993,0.0743
594994,0.026
594995,0.0006
594996,0.0126
594997,0.8914
594998,0.9796
594999,0.0254
595000,0.0254
595001,0.0768
595002,0.0599
595003,0.1422
595004,0.0172
595005,0.0562
595006,0.0384
595007,0.0345
595008,0.0826
595009,0.1007
595010,0.1183
595011,0.1529
595012,0.0919
595013,0.4843
595014,0.1063
595015,0.0874
595016,0.0581
595017,0.0409
595018,0.0253
595019,0.0358
595020,0.211
595021,0.019
595022,0.1503
595023,0.0343
595024,0.062
595025,0.0252
595026,0.2448
595027,0.0467
595028,0.129
595029,0.046
595030,0.6278
595031,0.0515
595032,0.0586
595033,0.041
595034,0.0492
595035,0.0485
595036,0.4533
595037,0.0166
595038,0.2224
595039,0.426
595040,0.0271
595041,0.1543
595042,0.0972
595043,0.3409
595044,0.7626
595045,0.017
595046,0.0198
595047,0.1225
595048,0.0821
595049,0.1612
595050,0.7485
595051,0.0505
595052,0.0245
595053,0.1707
595054,0.3328
595055,0.0561
595056,0.1652
595057,0.9029
595058,0.0362
595059,0.0333
595060,0.051
595061,0.0472
595062,0.0244
595063,0.2768
595064,0.0114
595065,0.0497
595066,0.0388
595067,0.0423
595068,0.0297
595069,0.4825
595070,0.0345
595071,0.3353
595072,0.0372
595073,0.0206
595074,0.2745
595075,0.986
595076,0.8534
595077,0.0508
595078,0.2634
595079,0.073
595080,0.6351
595081,0.8283
595082,0.1678
595083,0.0299
595084,0.0426
595085,0.1508
595086,0.1603
595087,0.8771
595088,0.0231
595089,0.1199
595090,0.8739
595091,0.1438
595092,0.9073
595093,0.4556
595094,0.0761
595095,0.0367
595096,0.0334
595097,0.0502
595098,0.0498
595099,0.0316
595100,0.3756
595101,0.015
595102,0.9117
595103,0.0139
595104,0.0113
595105,0.0307
595106,0.5538
595107,0.3717
595108,0.0363
595109,0.112
595110,0.1355
595111,0.9739
595112,0.0313
595113,0.0601
595114,0.0765
595115,0.1083
595116,0.9578
595117,0.0191
595118,0.0076
595119,0.216
595120,0.6376
595121,0.1129
595122,0.0507
595123,0.023
595124,0.0307
595125,0.0425
595126,0.0873
595127,0.013
595128,0.0341
595129,0.0344
595130,0.0809
595131,0.0587
595132,0.4474
595133,0.0593
595134,0.9913
595135,0.3014
595136,0.0449
595137,0.0895
595138,0.9898
595139,0.0417
595140,0.0097
595141,0.0233
595142,0.0848
595143,0.9859
595144,0.0693
595145,0.011
595146,0.7851
595147,0.0291
595148,0.0231
595149,0.1257
595150,0.2928
595151,0.1784
595152,0.0172
595153,0.0111
595154,0.1644
595155,0.0116
595156,0.0287
595157,0.0187
595158,0.0506
595159,0.9275
595160,0.0974
595161,0.039
595162,0.0645
595163,0.9621
595164,0.7354
595165,0.0091
595166,0.1093
595167,0.0619
595168,0.114
595169,0.022
595170,0.0771
595171,0.0342
595172,0.0704
595173,0.7872
595174,0.0145
595175,0.1324
595176,0.1078
595177,0.1451
595178,0.0895
595179,0.0007
595180,0.7531
595181,0.1101
595182,0.0697
595183,0.6381
595184,0.0286
595185,0.0695
595186,0.0836
595187,0.0802
595188,0.1861
595189,0.024
595190,0.9541
595191,0.7745
595192,0.4067
595193,0.0664
595194,0.0364
595195,0.2023
595196,0.064
595197,0.1454
595198,0.0125
595199,0.4952
595200,0.0058
595201,0.0147
595202,0.9638
595203,0.3583
595204,0.0301
595205,0.0342
595206,0.7231
595207,0.0992
595208,0.21
595209,0.096
595210,0.024
595211,0.326
595212,0.1055
595213,0.0682
595214,0.0042
595215,0.0716
595216,0.0879
595217,0.0146
595218,0.1574
595219,0.3445
595220,0.0276
595221,0.0758
595222,0.037
595223,0.0439
595224,0.064
595225,0.1319
595226,0.0604
595227,0.3048
595228,0.1651
595229,0.0963
595230,0.051
595231,0.0792
595232,0.0575
595233,0.1837
595234,0.0119
595235,0.0722
595236,0.0451
595237,0.661
595238,0.8542
595239,0.0194
595240,0.0459
595241,0.8626
595242,0.0291
595243,0.0418
595244,0.1693
595245,0.1126
595246,0.7987
595247,0.9586
595248,0.978
595249,0.0301
595250,0.9755
595251,0.0472
595252,0.1258
595253,0.0701
595254,0.0663
595255,0.0827
595256,0.0064
595257,0.0354
595258,0.111
595259,0.0746
595260,0.0057
595261,0.0694
595262,0.0443
595263,0.0343
595264,0.0121
595265,0.2168
595266,0.0114
595267,0.0224
595268,0.0247
595269,0.0414
595270,0.0766
595271,0.972
595272,0.0999
595273,0.0811
595274,0.9919
595275,0.036
595276,0.0319
595277,0.3776
595278,0.0502
595279,0.0263
595280,0.1015
595281,0.0129
595282,0.0541
595283,0.046
595284,0.122
595285,0.0577
595286,0.0659
595287,0.8135
595288,0.0865
595289,0.0994
595290,0.3023
595291,0.0034
595292,0.0074
595293,0.0528
595294,0.0687
595295,0.0224
595296,0.036
595297,0.0368
595298,0.1032
595299,0.0543
595300,0.9781
595301,0.1322
595302,0.0518
595303,0.655
595304,0.0741
595305,0.1713
595306,0.0467
595307,0.4125
595308,0.9975
595309,0.0624
595310,0.1203
595311,0.0631
595312,0.0646
595313,0.0629
595314,0.2867
595315,0.2365
595316,0.3928
595317,0.0011
595318,0.0408
595319,0.0987
595320,0.1042
595321,0.021
595322,0.0667
595323,0.0855
595324,0.0893
595325,0.0344
595326,0.0561
595327,0.0313
595328,0.9703
595329,0.0706
595330,0.0408
595331,0.0247
595332,0.1499
595333,0.9963
595334,0.2419
595335,0.0399
595336,0.0084
595337,0.0174
595338,0.938
595339,0.3189
595340,0.0181
595341,0.0188
595342,0.0287
595343,0.9889
595344,0.0244
595345,0.1095
595346,0.0417
595347,0.0306
595348,0.0717
595349,0.0022
595350,0.0421
595351,0.0582
595352,0.049
595353,0.0128
595354,0.1037
595355,0.0921
595356,0.0249
595357,0.0364
595358,0.3001
595359,0.0543
595360,0.0282
595361,0.0826
595362,0.0302
595363,0.7961
595364,0.7933
595365,0.0276
595366,0.9766
595367,0.3178
595368,0.0983
595369,0.9183
595370,0.0838
595371,0.053
595372,0.0539
595373,0.0128
595374,0.2063
595375,0.1844
595376,0.9804
595377,0.0746
595378,0.0149
595379,0.0407
595380,0.0178
595381,0.1953
595382,0.2575
595383,0.0449
595384,0.0015
595385,0.0258
595386,0.0163
595387,0.0748
595388,0.0266
595389,0.0106
595390,0.9726
595391,0.0683
595392,0.033
595393,0.1779
595394,0.0261
595395,0.0576
595396,0.0085
595397,0.0505
595398,0.0717
595399,0.0262
595400,0.0306
595401,0.1228
595402,0.9017
595403,0.0543
595404,0.0232
595405,0.0733
595406,0.1251
595407,0.0109
595408,0.0538
595409,0.9893
595410,0.0616
595411,0.055
595412,0.0272
595413,0.1331
595414,0.0752
595415,0.0112
595416,0.0844
595417,0.1567
595418,0.3007
595419,0.0176
595420,0.0487
595421,0.0784
595422,0.0444
595423,0.998
595424,0.0121
595425,0.5577
595426,0.8711
595427,0.0159
595428,0.0357
595429,0.6865
595430,0.1231
595431,0.0381
595432,0.4183
595433,0.113
595434,0.0274
595435,0.0558
595436,0.0916
595437,0.0049
595438,0.0306
595439,0.9961
595440,0.0106
595441,0.175
595442,0.058
595443,0.9282
595444,0.0437
595445,0.0205
595446,0.254
595447,0.0245
595448,0.0395
595449,0.0299
595450,0.0179
595451,0.0293
595452,0.0673
595453,0.0851
595454,0.0227
595455,0.011
595456,0.0823
595457,0.0171
595458,0.0976
595459,0.0382
595460,0.3897
595461,0.0314
595462,0.0421
595463,0.0163
595464,0.0497
595465,0.1158
595466,0.0247
595467,0.304
595468,0.1108
595469,0.0918
595470,0.7903
595471,0.0298
595472,0.082
595473,0.0335
595474,0.005
595475,0.9378
595476,0.8025
595477,0.1765
595478,0.0347
595479,0.1113
595480,0.0424
595481,0.0255
595482,0.7824
595483,0.0531
595484,0.0247
595485,0.021
595486,0.0107
595487,0.5879
595488,0.0241
595489,0.962
595490,0.2726
595491,0.0543
595492,0.3752
595493,0.0376
595494,0.1649
595495,0.0264
595496,0.9529
595497,0.0288
595498,0.0336
595499,0.0491
595500,0.017
595501,0.0914
595502,0.0196
595503,0.0253
595504,0.0903
595505,0.0321
595506,0.1227
595507,0.1322
595508,0.8909
595509,0.816
595510,0.9831
595511,0.9847
595512,0.0808
595513,0.0105
595514,0.0532
595515,0.0454
595516,0.0221
595517,0.0509
595518,0.1941
595519,0.9686
595520,0.2614
595521,0.0101
595522,0.0238
595523,0.0439
595524,0.2097
595525,0.9253
595526,0.0503
595527,0.2293
595528,0.7401
595529,0.3412
595530,0.0351
595531,0.0076
595532,0.0121
595533,0.0535
595534,0.1413
595535,0.6569
595536,0.0498
595537,0.0799
595538,0.9988
595539,0.9159
595540,0.8693
595541,0.0205
595542,0.0172
595543,0.0288
595544,0.0912
595545,0.0299
595546,0.7934
595547,0.0392
595548,0.1204
595549,0.0146
595550,0.0162
595551,0.9961
595552,0.0358
595553,0.2322
595554,0.0287
595555,0.0499
595556,0.0405
595557,0.1338
595558,0.5574
595559,0.0029
595560,0.7957
595561,0.0319
595562,0.0012
595563,0.128
595564,0.0585
595565,0.024
595566,0.2587
595567,0.0676
595568,0.0218
595569,0.0135
595570,0.0361
595571,0.4344
595572,0.0006
595573,0.0639
595574,0.0731
595575,0.2568
595576,0.0949
595577,0.3782
595578,0.2438
595579,0.0937
595580,0.07
595581,0.0613
595582,0.1147
595583,0.0067
595584,0.0361
595585,0.5894
595586,0.7013
595587,0.1529
595588,0.103
595589,0.8349
595590,0.0463
595591,0.8204
595592,0.9959
595593,0.0564
595594,0.1147
595595,0.2658
595596,0.0071
595597,0.089
595598,0.0329
595599,0.0462
595600,0.9644
595601,0.0498
595602,0.0082
595603,0.0746
595604,0.0896
595605,0.0674
595606,0.0381
595607,0.0351
595608,0.0152
595609,0.4042
595610,0.0862
595611,0.0039
595612,0.0908
595613,0.0716
595614,0.0239
595615,0.099
595616,0.0181
595617,0.9785
595618,0.4783
595619,0.0254
595620,0.9709
595621,0.4134
595622,0.0856
595623,0.0082
595624,0.0206
595625,0.9646
595626,0.0174
595627,0.0201
595628,0.8145
595629,0.0324
595630,0.0864
595631,0.0179
595632,0.0266
595633,0.0088
595634,0.2264
595635,0.1116
595636,0.0015
595637,0.0141
595638,0.0128
595639,0.023
595640,0.0168
595641,0.0657
595642,0.0263
595643,0.0645
595644,0.0469
595645,0.0484
595646,0.0217
595647,0.0919
595648,0.0836
595649,0.0249
595650,0.054
595651,0.0472
595652,0.2429
595653,0.704
595654,0.068
595655,0.9912
595656,0.0176
595657,0.0284
595658,0.942
595659,0.0343
595660,0.0433
595661,0.0246
595662,0.0083
595663,0.0177
595664,0.0404
595665,0.2746
595666,0.0499
595667,0.8753
595668,0.01
595669,0.0145
595670,0.0709
595671,0.8676
595672,0.0146
595673,0.4658
595674,0.0052
595675,0.0741
595676,0.2305
595677,0.0086
595678,0.0864
595679,0.0892
595680,0.0287
595681,0.1292
595682,0.0214
595683,0.0153
595684,0.0598
595685,0.0122
595686,0.0146
595687,0.3107
595688,0.0429
595689,0.0018
595690,0.0204
595691,0.0161
595692,0.9668
595693,0.1814
595694,0.0929
595695,0.0102
595696,0.0275
595697,0.102
595698,0.1205
595699,0.0172
595700,0.01
595701,0.9787
595702,0.2063
595703,0.9877
595704,0.0763
595705,0.0936
595706,0.0462
595707,0.0207
595708,0.0486
595709,0.0929
595710,0.9964
595711,0.1672
595712,0.2152
595713,0.0179
595714,0.9976
595715,0.0123
595716,0.037
595717,0.2007
595718,0.0181
595719,0.0123
595720,0.0372
595721,0.0799
595722,0.0422
595723,0.0274
595724,0.014
595725,0.8801
595726,0.0297
595727,0.0273
595728,0.0304
595729,0.2225
595730,0.0907
595731,0.8177
595732,0.396
595733,0.0344
595734,0.9872
595735,0.0128
595736,0.0454
595737,0.0243
595738,0.2088
595739,0.0391
595740,0.2154
595741,0.0016
595742,0.0352
595743,0.0213
595744,0.0289
595745,0.1073
595746,0.0428
595747,0.0635
595748,0.994
595749,0.0373
595750,0.0358
595751,0.0344
595752,0.0523
595753,0.9128
595754,0.0912
595755,0.104
595756,0.1583
595757,0.163
595758,0.3182
595759,0.399
595760,0.0285
595761,0.44
595762,0.1873
595763,0.1749
