id,loan_paid_back
594933,0.93
594934,0.97
594935,0.88
594936,0.47
594937,0.95
594938,0.92
594939,0.93
594940,0.24
594941,0.54
594942,0.24
594943,0.94
594944,0.96
594945,0.91
594946,0.39
594947,0.51
594948,0.48
594949,0.88
594950,0.59
594951,0.36
594952,0.93
594953,0.97
594954,0.95
594955,0.95
594956,0.96
594957,0.75
594958,0.92
594959,0.53
594960,0.94
594961,0.53
594962,0.96
594963,0.87
594964,0.95
594965,0.94
594966,0.95
594967,0.37
594968,0.93
594969,0.94
594970,0.91
594971,0.94
594972,0.96
594973,0.51
594974,0.95
594975,0.16
594976,0.89
594977,0.92
594978,0.88
594979,0.94
594980,0.95
594981,0.89
594982,0.61
594983,0.97
594984,0.95
594985,0.96
594986,0.86
594987,0.82
594988,0.93
594989,0.83
594990,0.77
594991,0.55
594992,0.67
594993,0.91
594994,0.96
594995,0.74
594996,0.99
594997,0.19
594998,0.29
594999,0.97
595000,0.96
595001,0.92
595002,0.58
595003,0.83
595004,0.98
595005,0.93
595006,0.94
595007,0.95
595008,0.94
595009,0.9
595010,0.9
595011,0.82
595012,0.92
595013,0.63
595014,0.89
595015,0.92
595016,0.92
595017,0.93
595018,0.96
595019,0.95
595020,0.86
595021,0.97
595022,0.82
595023,0.94
595024,0.58
595025,0.73
595026,0.78
595027,0.61
595028,0.85
595029,0.94
595030,0.48
595031,0.95
595032,0.93
595033,0.1
595034,0.93
595035,0.94
595036,0.57
595037,0.99
595038,0.67
595039,0.67
595040,0.97
595041,0.85
595042,0.48
595043,0.67
595044,0.43
595045,0.98
595046,0.97
595047,0.86
595048,0.92
595049,0.89
595050,0.37
595051,0.96
595052,0.96
595053,0.87
595054,0.63
595055,0.93
595056,0.9
595057,0.17
595058,0.95
595059,0.95
595060,0.93
595061,0.93
595062,0.98
595063,0.76
595064,0.99
595065,0.96
595066,0.94
595067,0.94
595068,0.95
595069,0.59
595070,0.95
595071,0.14
595072,0.95
595073,0.75
595074,0.71
595075,0.17
595076,0.23
595077,0.93
595078,0.71
595079,0.95
595080,0.31
595081,0.29
595082,0.88
595083,0.96
595084,0.58
595085,0.83
595086,0.88
595087,0.25
595088,0.96
595089,0.84
595090,0.62
595091,0.84
595092,0.24
595093,0.5
595094,0.92
595095,0.96
595096,0.95
595097,0.94
595098,0.93
595099,0.69
595100,0.71
595101,0.98
595102,0.56
595103,0.99
595104,0.99
595105,0.96
595106,0.54
595107,0.63
595108,0.94
595109,0.93
595110,0.84
595111,0.27
595112,0.95
595113,0.93
595114,0.91
595115,0.9
595116,0.13
595117,0.98
595118,0.99
595119,0.29
595120,0.38
595121,0.9
595122,0.93
595123,0.97
595124,0.96
595125,0.93
595126,0.92
595127,0.98
595128,0.97
595129,0.96
595130,0.94
595131,0.93
595132,0.56
595133,0.59
595134,0.23
595135,0.73
595136,0.94
595137,0.93
595138,0.25
595139,0.93
595140,0.99
595141,0.96
595142,0.91
595143,0.29
595144,0.92
595145,0.99
595146,0.76
595147,0.94
595148,0.97
595149,0.84
595150,0.74
595151,0.87
595152,0.97
595153,0.98
595154,0.84
595155,0.89
595156,0.97
595157,0.97
595158,0.93
595159,0.48
595160,0.9
595161,0.95
595162,0.93
595163,0.32
595164,0.08
595165,0.99
595166,0.9
595167,0.93
595168,0.87
595169,0.97
595170,0.88
595171,0.94
595172,0.93
595173,0.35
595174,0.98
595175,0.85
595176,0.9
595177,0.85
595178,0.91
595179,0.73
595180,0.45
595181,0.89
595182,0.93
595183,0.06
595184,0.96
595185,0.91
595186,0.89
595187,0.92
595188,0.85
595189,0.98
595190,0.12
595191,0.41
595192,0.64
595193,0.94
595194,0.94
595195,0.79
595196,0.91
595197,0.91
595198,0.98
595199,0.62
595200,0.94
595201,0.98
595202,0.16
595203,0.76
595204,0.96
595205,0.95
595206,0.79
595207,0.88
595208,0.81
595209,0.88
595210,0.96
595211,0.81
595212,0.9
595213,0.93
595214,0.43
595215,0.89
595216,0.88
595217,0.99
595218,0.85
595219,0.72
595220,0.98
595221,0.91
595222,0.95
595223,0.95
595224,0.92
595225,0.82
595226,0.94
595227,0.69
595228,0.81
595229,0.9
595230,0.94
595231,0.9
595232,0.92
595233,0.23
595234,0.99
595235,0.93
595236,0.94
595237,0.48
595238,0.3
595239,0.97
595240,0.93
595241,0.62
595242,0.96
595243,0.96
595244,0.86
595245,0.92
595246,0.38
595247,0.36
595248,0.4
595249,0.96
595250,0.24
595251,0.95
595252,0.85
595253,0.93
595254,0.91
595255,0.9
595256,0.99
595257,0.95
595258,0.45
595259,0.92
595260,0.99
595261,0.93
595262,0.96
595263,0.94
595264,0.99
595265,0.24
595266,0.99
595267,0.98
595268,0.97
595269,0.93
595270,0.95
595271,0.35
595272,0.42
595273,0.89
595274,0.12
595275,0.95
595276,0.97
595277,0.76
595278,0.94
595279,0.96
595280,0.88
595281,0.98
595282,0.93
595283,0.56
595284,0.9
595285,0.94
595286,0.94
595287,0.37
595288,0.92
595289,0.89
595290,0.14
595291,0.45
595292,0.99
595293,0.93
595294,0.91
595295,0.97
595296,0.94
595297,0.94
595298,0.9
595299,0.95
595300,0.38
595301,0.9
595302,0.93
595303,0.89
595304,0.91
595305,0.78
595306,0.94
595307,0.77
595308,0.07
595309,0.92
595310,0.92
595311,0.92
595312,0.92
595313,0.94
595314,0.83
595315,0.29
595316,0.65
595317,0.68
595318,0.95
595319,0.9
595320,0.88
595321,0.97
595322,0.93
595323,0.91
595324,0.89
595325,0.95
595326,0.95
595327,0.95
595328,0.3
595329,0.95
595330,0.95
595331,0.97
595332,0.9
595333,0.1
595334,0.75
595335,0.96
595336,0.99
595337,0.97
595338,0.48
595339,0.79
595340,0.98
595341,0.97
595342,0.95
595343,0.24
595344,0.97
595345,0.9
595346,0.94
595347,0.96
595348,0.92
595349,0.5
595350,0.95
595351,0.94
595352,0.96
595353,0.99
595354,0.88
595355,0.48
595356,0.98
595357,0.95
595358,0.81
595359,0.94
595360,0.96
595361,0.92
595362,0.95
595363,0.27
595364,0.7
595365,0.96
595366,0.4
595367,0.72
595368,0.89
595369,0.54
595370,0.92
595371,0.96
595372,0.94
595373,0.98
595374,0.86
595375,0.31
595376,0.4
595377,0.93
595378,0.8
595379,0.95
595380,0.97
595381,0.75
595382,0.84
595383,0.94
595384,0.59
595385,0.96
595386,0.99
595387,0.93
595388,0.97
595389,0.87
595390,0.34
595391,0.93
595392,0.97
595393,0.87
595394,0.68
595395,0.94
595396,0.99
595397,0.95
595398,0.93
595399,0.65
595400,0.68
595401,0.92
595402,0.57
595403,0.5
595404,0.73
595405,0.9
595406,0.86
595407,0.99
595408,0.95
595409,0.17
595410,0.91
595411,0.94
595412,0.95
595413,0.85
595414,0.91
595415,0.99
595416,0.9
595417,0.91
595418,0.2
595419,0.97
595420,0.6
595421,0.93
595422,0.94
595423,0.04
595424,0.99
595425,0.61
595426,0.22
595427,0.99
595428,0.96
595429,0.87
595430,0.89
595431,0.93
595432,0.69
595433,0.86
595434,0.97
595435,0.93
595436,0.92
595437,0.42
595438,0.97
595439,0.08
595440,0.99
595441,0.27
595442,0.94
595443,0.63
595444,0.95
595445,0.72
595446,0.84
595447,0.98
595448,0.94
595449,0.96
595450,0.98
595451,0.95
595452,0.94
595453,0.91
595454,0.98
595455,0.99
595456,0.92
595457,0.98
595458,0.9
595459,0.97
595460,0.74
595461,0.95
595462,0.95
595463,0.98
595464,0.64
595465,0.87
595466,0.96
595467,0.72
595468,0.9
595469,0.88
595470,0.05
595471,0.95
595472,0.89
595473,0.95
595474,0.99
595475,0.53
595476,0.69
595477,0.23
595478,0.95
595479,0.87
595480,0.95
595481,0.97
595482,0.75
595483,0.93
595484,0.67
595485,0.98
595486,0.99
595487,0.11
595488,0.74
595489,0.36
595490,0.68
595491,0.93
595492,0.69
595493,0.93
595494,0.84
595495,0.95
595496,0.49
595497,0.97
595498,0.95
595499,0.95
595500,0.98
595501,0.88
595502,0.81
595503,0.96
595504,0.6
595505,0.65
595506,0.85
595507,0.42
595508,0.61
595509,0.71
595510,0.2
595511,0.08
595512,0.9
595513,0.99
595514,0.93
595515,0.95
595516,0.7
595517,0.93
595518,0.88
595519,0.28
595520,0.77
595521,0.99
595522,0.96
595523,0.94
595524,0.82
595525,0.57
595526,0.93
595527,0.81
595528,0.85
595529,0.69
595530,0.95
595531,0.36
595532,0.2
595533,0.92
595534,0.84
595535,0.1
595536,0.92
595537,0.91
595538,0.02
595539,0.21
595540,0.4
595541,0.98
595542,0.98
595543,0.95
595544,0.9
595545,0.97
595546,0.33
595547,0.94
595548,0.89
595549,0.87
595550,0.98
595551,0.08
595552,0.95
595553,0.85
595554,0.97
595555,0.95
595556,0.95
595557,0.88
595558,0.65
595559,0.46
595560,0.7
595561,0.97
595562,0.64
595563,0.87
595564,0.94
595565,0.96
595566,0.74
595567,0.91
595568,0.97
595569,0.87
595570,0.95
595571,0.63
595572,0.73
595573,0.94
595574,0.9
595575,0.83
595576,0.91
595577,0.77
595578,0.84
595579,0.93
595580,0.93
595581,0.92
595582,0.87
595583,0.99
595584,0.95
595585,0.63
595586,0.51
595587,0.9
595588,0.88
595589,0.65
595590,0.94
595591,0.66
595592,0.12
595593,0.95
595594,0.9
595595,0.8
595596,0.99
595597,0.92
595598,0.96
595599,0.95
595600,0.38
595601,0.94
595602,0.99
595603,0.94
595604,0.89
595605,0.94
595606,0.96
595607,0.95
595608,0.98
595609,0.72
595610,0.9
595611,0.42
595612,0.91
595613,0.93
595614,0.96
595615,0.9
595616,0.98
595617,0.38
595618,0.55
595619,0.98
595620,0.28
595621,0.62
595622,0.89
595623,0.99
595624,0.98
595625,0.42
595626,0.97
595627,0.97
595628,0.05
595629,0.62
595630,0.91
595631,0.8
595632,0.7
595633,0.25
595634,0.85
595635,0.91
595636,0.57
595637,0.99
595638,0.99
595639,0.79
595640,0.97
595641,0.93
595642,0.19
595643,0.93
595644,0.94
595645,0.93
595646,0.96
595647,0.91
595648,0.92
595649,0.96
595650,0.94
595651,0.94
595652,0.79
595653,0.48
595654,0.94
595655,0.23
595656,0.23
595657,0.96
595658,0.48
595659,0.96
595660,0.93
595661,0.97
595662,0.99
595663,0.97
595664,0.95
595665,0.74
595666,0.95
595667,0.34
595668,0.99
595669,0.99
595670,0.92
595671,0.73
595672,0.87
595673,0.63
595674,0.35
595675,0.91
595676,0.84
595677,0.99
595678,0.9
595679,0.9
595680,0.96
595681,0.92
595682,0.97
595683,0.98
595684,0.94
595685,0.9
595686,0.98
595687,0.81
595688,0.96
595689,0.54
595690,0.97
595691,0.16
595692,0.34
595693,0.84
595694,0.9
595695,0.99
595696,0.98
595697,0.89
595698,0.92
595699,0.97
595700,0.99
595701,0.38
595702,0.86
595703,0.28
595704,0.93
595705,0.91
595706,0.93
595707,0.75
595708,0.95
595709,0.93
595710,0.07
595711,0.77
595712,0.77
595713,0.97
595714,0.09
595715,0.99
595716,0.95
595717,0.8
595718,0.75
595719,0.98
595720,0.95
595721,0.89
595722,0.95
595723,0.96
595724,0.98
595725,0.26
595726,0.95
595727,0.96
595728,0.96
595729,0.74
595730,0.9
595731,0.7
595732,0.75
595733,0.95
595734,0.2
595735,0.98
595736,0.92
595737,0.96
595738,0.86
595739,0.94
595740,0.87
595741,0.58
595742,0.97
595743,0.96
595744,0.96
595745,0.87
595746,0.95
595747,0.92
595748,0.16
595749,0.68
595750,0.94
595751,0.95
595752,0.95
595753,0.67
595754,0.9
595755,0.94
595756,0.82
595757,0.81
595758,0.76
595759,0.66
595760,0.96
595761,0.7
595762,0.85
595763,0.82
595764,0.97
595765,0.69
595766,0.37
595767,0.88
595768,0.93
595769,0.65
595770,0.33
595771,0.21
595772,0.97
595773,0.95
595774,0.77
595775,0.88
595776,0.74
595777,0.95
595778,0.89
595779,0.93
595780,0.99
595781,0.95
595782,0.8
595783,0.96
595784,0.97
595785,0.83
595786,0.63
595787,0.09
595788,0.97
595789,0.71
595790,0.95
595791,0.86
595792,0.9
595793,0.86
595794,0.95
595795,0.99
595796,0.98
595797,0.94
595798,0.91
595799,0.89
595800,0.96
595801,0.94
595802,0.95
595803,0.95
595804,0.89
595805,0.98
595806,0.93
595807,0.94
595808,0.88
595809,0.96
595810,0.91
595811,0.71
595812,0.93
595813,0.66
595814,0.74
595815,0.98
595816,0.98
595817,0.68
595818,0.82
595819,0.67
595820,0.91
595821,0.91
595822,0.96
595823,0.92
595824,0.12
595825,0.16
595826,0.95
595827,0.96
595828,0.38
595829,0.99
595830,0.87
595831,0.96
595832,0.86
595833,0.22
595834,0.96
595835,0.94
595836,0.94
595837,0.89
595838,0.87
595839,0.92
595840,0.95
595841,0.84
595842,0.99
595843,0.95
595844,0.95
595845,0.96
595846,0.93
595847,0.85
595848,0.3
595849,0.59
595850,0.99
595851,0.96
595852,0.94
595853,0.13
595854,0.93
595855,0.9
595856,0.95
595857,0.94
595858,0.7
595859,0.31
595860,0.94
595861,0.97
595862,0.94
595863,0.9
595864,0.97
595865,0.86
595866,0.8
595867,0.93
595868,0.96
595869,0.94
595870,0.96
595871,0.22
595872,0.88
595873,0.94
595874,0.95
595875,0.95
595876,0.96
595877,0.1
595878,0.93
595879,0.98
595880,0.05
595881,0.95
595882,0.95
595883,0.49
595884,0.96
595885,0.97
595886,0.8
595887,0.99
595888,0.92
595889,0.82
595890,0.84
595891,0.98
595892,0.92
595893,0.95
595894,0.64
595895,0.93
595896,0.88
595897,0.87
595898,0.95
595899,0.88
595900,0.93
595901,0.52
595902,0.96
595903,0.9
595904,0.96
595905,0.93
595906,0.87
595907,0.18
595908,0.86
595909,0.72
595910,0.88
595911,0.98
595912,0.97
595913,0.81
595914,0.96
595915,0.97
595916,0.67
595917,0.99
595918,0.9
595919,0.51
595920,0.95
595921,0.69
595922,0.96
595923,0.92
595924,0.5
595925,0.55
595926,0.94
595927,0.48
595928,0.97
595929,0.97
595930,0.97
595931,0.98
595932,0.93
595933,0.93
595934,0.96
595935,0.96
595936,0.9
595937,0.57
595938,0.97
595939,0.11
595940,0.98
595941,0.91
595942,0.91
595943,0.83
595944,0.95
595945,0.88
595946,0.87
595947,0.97
595948,0.65
595949,0.97
595950,0.92
595951,0.92
595952,0.94
595953,0.93
595954,0.85
595955,0.96
595956,0.93
595957,0.65
595958,0.97
595959,0.95
595960,0.94
595961,0.96
595962,0.87
595963,0.64
595964,0.24
595965,0.95
595966,0.94
595967,0.88
595968,0.99
595969,0.15
595970,0.96
595971,0.89
595972,0.88
595973,0.83
595974,0.58
595975,0.94
595976,0.94
595977,0.45
595978,0.88
595979,0.91
595980,0.88
595981,0.98
595982,0.61
595983,0.92
595984,0.97
595985,0.98
595986,0.93
595987,0.94
595988,0.84
595989,0.17
595990,0.95
